row_kind	analysis_id	status	observable	observable_tier	scientific_name	dataset_id	assembly_accession_version	clade	order	family	genus	scope	model	predictor	predictor_value	n	eligible_n	missing_n	denominator	estimate	effect	ci_low	ci_high	p_value	q_value	analysis_family	uncertainty	measurement_precision	cross_species_identification	sensitivity	conclusion	limitation	annotation_status	annotation_provider	annotation_release	annotation_assembly_accession_version	reference_fasta_sha256	annotation_gff_sha256	annotation_contig_mapping_sha256	annotation_sequence_regions_sha256	annotation_genetic_code	annotation_native_vs_projected	annotation_contig_dictionary_validated	annotation_cds_reconstruction_audit	source_modality	decision_version
point	point.whole_genome_gc.homo.sapiens.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Homo sapiens	homo.sapiens.tier3c	GCF_000001405.40	Mammalia	Primates	Hominidae	Homo	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	8.42705285117	1	1	0	3136802586 callable A/C/G/T FASTA bases	0.410538287856							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2022/02/03 00:00	GCF_000001405.40	4b16731cc54ebd43f5ea278d01833fc072f0b3c4d8c4bbf2af9d05e06df05fa3	f80e5495c58831d23328b2fe593c32d91ba7d569166cd7bd96ce555ed089901b	94ec334d3a9dcf3120b2372c1a12300eba204866b2d3d84822b7f4046f7eccbd	e4c5cb1f4a9cd97aad9623e97d0f5c7297548a7fbd72fe6777fee5bf6ceba4ed	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":6061,""gene_without_valid_cds"":2022,""invalid_candidate_transcript"":2},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":22162,""retained_transcripts"":22162,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.lepisosteus.oculatus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Lepisosteus oculatus	lepisosteus.oculatus.tier3c	GCF_040954835.1	Holostei	Lepisosteiformes	Lepisosteidae	Lepisosteus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.68049455956	1	1	0	12327402 callable CDS third positions	0.640946973255							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2024/08/01 00:00	GCF_040954835.1	244cc70a89a392559f63e15b96d4ebb62730ef7e54cc71055c4a249a7eba4cb4	810975abb6769a5adc67bd6ece43cb629008b8b83e9f26c669575a7a046b0cac	69976ac70c8e67e4fa7258c3f6634545c93ea7a6f4af7a80a4ba1a3a3515ee5b	2d595eca9628a15f5ddc0e8b9326ea8f508311a31930e085f9f6766742850975	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":220,""gene_without_valid_cds"":197,""invalid_candidate_transcript"":2},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20515,""retained_transcripts"":20515,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.lepisosteus.oculatus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Lepisosteus oculatus	lepisosteus.oculatus.tier3c	GCF_040954835.1	Holostei	Lepisosteiformes	Lepisosteidae	Lepisosteus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.68049455956	1	1	0	1200570847 callable A/C/G/T FASTA bases	0.406582663755							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2024/08/01 00:00	GCF_040954835.1	244cc70a89a392559f63e15b96d4ebb62730ef7e54cc71055c4a249a7eba4cb4	810975abb6769a5adc67bd6ece43cb629008b8b83e9f26c669575a7a046b0cac	69976ac70c8e67e4fa7258c3f6634545c93ea7a6f4af7a80a4ba1a3a3515ee5b	2d595eca9628a15f5ddc0e8b9326ea8f508311a31930e085f9f6766742850975	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":220,""gene_without_valid_cds"":197,""invalid_candidate_transcript"":2},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20515,""retained_transcripts"":20515,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.leptogorgia.sarmentosa.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Leptogorgia sarmentosa	leptogorgia.sarmentosa.tier3c	GCA_964658295.1	Anthozoa	Alcyonacea	Gorgoniidae	Leptogorgia	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.60725052332	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				db6f463455af0848858123eed9dc157261cb1ea135eb566c2ef53ce82a691df1							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.leptogorgia.sarmentosa.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Leptogorgia sarmentosa	leptogorgia.sarmentosa.tier3c	GCA_964658295.1	Anthozoa	Alcyonacea	Gorgoniidae	Leptogorgia	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.60725052332	1	1	0	210347030 callable A/C/G/T FASTA bases	0.38301953681							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				db6f463455af0848858123eed9dc157261cb1ea135eb566c2ef53ce82a691df1							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.limenitis.arthemis.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Limenitis arthemis	limenitis.arthemis.tier3c	GCA_018230685.1	Insecta	Lepidoptera	Nymphalidae	Limenitis	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.3748708639	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				eb408ce3640c4f3c0984763e009d5a38713935f253c29df1ff4a6382d4d7a78b							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.limenitis.arthemis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Limenitis arthemis	limenitis.arthemis.tier3c	GCA_018230685.1	Insecta	Lepidoptera	Nymphalidae	Limenitis	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.3748708639	1	1	0	270767391 callable A/C/G/T FASTA bases	0.324533806215							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				eb408ce3640c4f3c0984763e009d5a38713935f253c29df1ff4a6382d4d7a78b							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.lineus.longissimus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Lineus longissimus	lineus.longissimus.tier3c	GCF_910592395.1	Anopla	Heteronemertea	Lineidae	Lineus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.0136896143	1	1	0	11252264 callable CDS third positions	0.497171502553							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2022/02/16 00:00	GCF_910592395.1	bd50a73693b5e3ee3cfd97eccf553dcaee8dc2054d93b46d64de20d83de25773	abd0858286458f48904b64f9cb25ed7983de3b2070884b0c5aee0646ad563b9c	d32411053cfa28a81357c15f54b33dafce33b8aa48df4f572038269cb0dc2597	32b9f70304952fa06177031a65c4ba000f6bd18c231207d7ff595ad8a7b9ce3e	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":44,""gene_without_valid_cds"":39,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":17937,""retained_transcripts"":17937,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.lineus.longissimus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Lineus longissimus	lineus.longissimus.tier3c	GCF_910592395.1	Anopla	Heteronemertea	Lineidae	Lineus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.0136896143	1	1	0	391151032 callable A/C/G/T FASTA bases	0.414099030167							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2022/02/16 00:00	GCF_910592395.1	bd50a73693b5e3ee3cfd97eccf553dcaee8dc2054d93b46d64de20d83de25773	abd0858286458f48904b64f9cb25ed7983de3b2070884b0c5aee0646ad563b9c	d32411053cfa28a81357c15f54b33dafce33b8aa48df4f572038269cb0dc2597	32b9f70304952fa06177031a65c4ba000f6bd18c231207d7ff595ad8a7b9ce3e	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":44,""gene_without_valid_cds"":39,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":17937,""retained_transcripts"":17937,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.lineus.ruber.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Lineus ruber	lineus.ruber.tier3c	GCA_984661435.1	Anopla	Heteronemertea	Lineidae	Lineus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.3299142603	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				02abdf369a6e047f5217f8bdfd9d2d6a413da5b8ce5f74dcf9769efdb4efd9d9							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.lineus.ruber.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Lineus ruber	lineus.ruber.tier3c	GCA_984661435.1	Anopla	Heteronemertea	Lineidae	Lineus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.3299142603	1	1	0	1067163617 callable A/C/G/T FASTA bases	0.414932349591							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				02abdf369a6e047f5217f8bdfd9d2d6a413da5b8ce5f74dcf9769efdb4efd9d9							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.macaca.mulatta.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Macaca mulatta	macaca.mulatta.tier3c	GCF_049350105.2	Mammalia	Primates	Cercopithecidae	Macaca	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.94344772612	1	1	0	11144724 callable CDS third positions	0.580725552288							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2025/07/24 00:00	GCF_049350105.2	b4647e4a447ffe5a49349feefa6bf417b68d5545e31a9581dbffe22ed8b07686	3ed8bcf9a923ed751ddf04e44fb03c829d08944d2e88518871b2d3a46f76af6b	6dc3df1863f252b0a99ea26a5d2ae26842f4a44658807795779172171aa18b75	6ebd0361db4b075549e089624237b2da94640fb39eec880bda512b6ac6ea2f25	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":5679,""gene_without_valid_cds"":2235},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":19362,""retained_transcripts"":19362,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.macaca.mulatta.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Macaca mulatta	macaca.mulatta.tier3c	GCF_049350105.2	Mammalia	Primates	Cercopithecidae	Macaca	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.94344772612	1	1	0	3115120525 callable A/C/G/T FASTA bases	0.410986048766							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2025/07/24 00:00	GCF_049350105.2	b4647e4a447ffe5a49349feefa6bf417b68d5545e31a9581dbffe22ed8b07686	3ed8bcf9a923ed751ddf04e44fb03c829d08944d2e88518871b2d3a46f76af6b	6dc3df1863f252b0a99ea26a5d2ae26842f4a44658807795779172171aa18b75	6ebd0361db4b075549e089624237b2da94640fb39eec880bda512b6ac6ea2f25	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":5679,""gene_without_valid_cds"":2235},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":19362,""retained_transcripts"":19362,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.malurus.melanocephalus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Malurus melanocephalus	malurus.melanocephalus.tier3c	GCF_030028575.1	Aves	Passeriformes	Maluridae	Malurus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	9.26177719405	1	1	0	636622 callable CDS third positions	0.619945587806							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2023/05/17 00:00	GCF_030028575.1	fa5a74e72ba7ef9d4e2aacddb374c99b8a1e199f39ab291494bf63bb2a927fc0	17f90a56cbf37c67bcd5746630054b8fa805e1c69629c57ece95328b226b8b85	618ce611a4bcc00b5cf35bd696b15c3de4d7319d66e4758be39b0816293db5fb	46148903c79ce3f1e898405abb6e2bd7c9e65503bf28e7c3d533016440abc01d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":566,""gene_without_valid_cds"":13376,""invalid_candidate_transcript"":22943},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":2417,""retained_transcripts"":2417,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.malurus.melanocephalus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Malurus melanocephalus	malurus.melanocephalus.tier3c	GCF_030028575.1	Aves	Passeriformes	Maluridae	Malurus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	9.26177719405	1	1	0	985917424 callable A/C/G/T FASTA bases	0.416934798994							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2023/05/17 00:00	GCF_030028575.1	fa5a74e72ba7ef9d4e2aacddb374c99b8a1e199f39ab291494bf63bb2a927fc0	17f90a56cbf37c67bcd5746630054b8fa805e1c69629c57ece95328b226b8b85	618ce611a4bcc00b5cf35bd696b15c3de4d7319d66e4758be39b0816293db5fb	46148903c79ce3f1e898405abb6e2bd7c9e65503bf28e7c3d533016440abc01d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":566,""gene_without_valid_cds"":13376,""invalid_candidate_transcript"":22943},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":2417,""retained_transcripts"":2417,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.meleagris.gallopavo.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Meleagris gallopavo	meleagris.gallopavo.tier3c	GCF_905368555.1	Aves	Galliformes	Phasianidae	Meleagris	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.23955295657	1	1	0	9564848 callable CDS third positions	0.558324188738							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2026/05/19 00:00	GCF_905368555.1	31e224f155f9acc5b6643fd3a00d6b3d65b9e35ab2cb7bfa57ec9d45d1d75c44	673d9202e6a2db1a8f2d69ae6b941f2e4528a9967a12946b73e379b409546741	9f56ea80d070643d964fe060353c4be02aa710d2bd45521c7b7e816d1252bdde	67c21f9b4a3578461bb1f0d297595a8cc83cf3ddfd79e0954179cf2397350e03	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":700,""gene_without_valid_cds"":669,""invalid_candidate_transcript"":8},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":16153,""retained_transcripts"":16153,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.meleagris.gallopavo.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Meleagris gallopavo	meleagris.gallopavo.tier3c	GCF_905368555.1	Aves	Galliformes	Phasianidae	Meleagris	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.23955295657	1	1	0	1001633673 callable A/C/G/T FASTA bases	0.411149291504							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2026/05/19 00:00	GCF_905368555.1	31e224f155f9acc5b6643fd3a00d6b3d65b9e35ab2cb7bfa57ec9d45d1d75c44	673d9202e6a2db1a8f2d69ae6b941f2e4528a9967a12946b73e379b409546741	9f56ea80d070643d964fe060353c4be02aa710d2bd45521c7b7e816d1252bdde	67c21f9b4a3578461bb1f0d297595a8cc83cf3ddfd79e0954179cf2397350e03	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":700,""gene_without_valid_cds"":669,""invalid_candidate_transcript"":8},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":16153,""retained_transcripts"":16153,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.melitaea.cinxia.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Melitaea cinxia	melitaea.cinxia.tier3c	GCF_905220565.1	Insecta	Lepidoptera	Nymphalidae	Melitaea	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7687440272	1	1	0	7289212 callable CDS third positions	0.43650808894							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2021/02/17 00:00	GCF_905220565.1	bb7c62f83156aa433d7e5603a9a7c68fa2467c1f577605efcb3ed462ad511a16	2cdd16eac9dece4f47453716789df681e86af22e2d1eceb22a0233b394f0bd71	e88d28b61763639cda40022fb805e781e01bd32e322967ec5696aa281f69b0d7	8b92494c68bceef0ec6c738863d9183b1542f0541596f9a77dfc57ebd04e0e41	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":209,""gene_without_valid_cds"":209},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13562,""retained_transcripts"":13562,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.melitaea.cinxia.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Melitaea cinxia	melitaea.cinxia.tier3c	GCF_905220565.1	Insecta	Lepidoptera	Nymphalidae	Melitaea	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7687440272	1	1	0	499372863 callable A/C/G/T FASTA bases	0.340876672748							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2021/02/17 00:00	GCF_905220565.1	bb7c62f83156aa433d7e5603a9a7c68fa2467c1f577605efcb3ed462ad511a16	2cdd16eac9dece4f47453716789df681e86af22e2d1eceb22a0233b394f0bd71	e88d28b61763639cda40022fb805e781e01bd32e322967ec5696aa281f69b0d7	8b92494c68bceef0ec6c738863d9183b1542f0541596f9a77dfc57ebd04e0e41	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":209,""gene_without_valid_cds"":209},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13562,""retained_transcripts"":13562,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.melitaea.didyma.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Melitaea didyma	melitaea.didyma.tier3c	GCA_965194455.1	Insecta	Lepidoptera	Nymphalidae	Melitaea	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7564156378	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				023f157eea76e63f6e0b71c2514a968692cea5a3c0460506f999ac5cfc324c58							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.melitaea.didyma.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Melitaea didyma	melitaea.didyma.tier3c	GCA_965194455.1	Insecta	Lepidoptera	Nymphalidae	Melitaea	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7564156378	1	1	0	558267502 callable A/C/G/T FASTA bases	0.347975343906							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				023f157eea76e63f6e0b71c2514a968692cea5a3c0460506f999ac5cfc324c58							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.mellicta.athalia.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Mellicta athalia	mellicta.athalia.tier3c	GCA_905220545.2	Insecta	Lepidoptera	Nymphalidae	Mellicta	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7203005972	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				d0c5465f4a6f591f397c8118ec863a246ac4f79aab88357f62c4f8c590e0cfab							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.mellicta.athalia.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Mellicta athalia	mellicta.athalia.tier3c	GCA_905220545.2	Insecta	Lepidoptera	Nymphalidae	Mellicta	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.7203005972	1	1	0	609523432 callable A/C/G/T FASTA bases	0.346829890208							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				d0c5465f4a6f591f397c8118ec863a246ac4f79aab88357f62c4f8c590e0cfab							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.mellicta.parthenoides.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Mellicta parthenoides	mellicta.parthenoides.tier3c	GCA_964261285.1	Insecta	Lepidoptera	Nymphalidae	Mellicta	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	9.91542601149	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				a05dd527856b0c19e0a3cc5b2aafde9449f4268f580d8c9fc4012047d7cf16b4							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.mellicta.parthenoides.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Mellicta parthenoides	mellicta.parthenoides.tier3c	GCA_964261285.1	Insecta	Lepidoptera	Nymphalidae	Mellicta	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	9.91542601149	1	1	0	592124176 callable A/C/G/T FASTA bases	0.34476785491							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				a05dd527856b0c19e0a3cc5b2aafde9449f4268f580d8c9fc4012047d7cf16b4							{}	exact_single_assembly_composition	tier3-decisions-v1
